observations,centile,subject_ids,subvol_Cornea,subvol_L_Accumbens_area,subvol_L_Amygdala,subvol_L_Caudate,subvol_L_Cerebellum_Cortex,subvol_L_Cerebellum_White_Matter,subvol_L_Cerebral_Cortex,subvol_L_Cerebral_White_Matter,subvol_L_Claustrum,subvol_L_Hippocampus,subvol_L_Lateral_Ventricle,subvol_L_Pallidum,subvol_L_Putamen,subvol_L_Substancia_Nigra,subvol_L_Thalamus_Proper,subvol_L_VentralDC,subvol_R_Accumbens_area,subvol_R_Amygdala,subvol_R_Caudate,subvol_R_Cerebellum_Cortex,subvol_R_Cerebellum_White_Matter,subvol_R_Cerebral_Cortex,subvol_R_Cerebral_White_Matter,subvol_R_Claustrum,subvol_R_Hippocampus,subvol_R_Lateral_Ventricle,subvol_R_Pallidum,subvol_R_Putamen,subvol_R_Substancia_Nigra,subvol_R_Thalamus_Proper,subvol_R_VentralDC,subvol_T_Accumbens_area,subvol_T_Amygdala,subvol_T_Caudate,subvol_T_Cerebellum_Cortex,subvol_T_Cerebellum_White_Matter,subvol_T_Cerebral_Cortex,subvol_T_Cerebral_White_Matter,subvol_T_Claustrum,subvol_T_Cornea,subvol_T_Hippocampus,subvol_T_Lateral_Ventricle,subvol_T_Pallidum,subvol_T_Putamen,subvol_T_Substancia_Nigra,subvol_T_Thalamus_Proper,subvol_T_VentralDC,voxel_volume_mm3
639,0.75,639,217.65479793447622,111.25710883238096,302.9394990410343,632.0674299029123,2622.867605851221,1380.5134656436028,23427.379340857544,11846.65390964379,258.39170956246335,536.5052374704186,495.1387097889169,361.87506140982805,822.6800209634705,116.81057793853603,1178.6865299414242,256.39286930642555,110.6119289940696,304.3962079753549,659.6359159910821,2495.984901600028,1366.3343963620594,23369.242703924432,11812.817828895746,250.8239684936733,537.4363043902797,452.9760182504642,364.2067002936295,817.4956069845737,115.31972966841053,1161.3198123860886,248.00168065651022,221.69064249633234,606.0784636777643,1291.0081387226953,5107.853691148995,2757.7550105211512,46791.982574349764,23632.371464136704,508.94845440507464,217.65479793447622,1073.2108098750123,946.1813593661045,724.4152846390043,1646.1257906629157,231.287152149608,2335.7148340183408,502.6903061923798,0.34013303136456213
639,0.95,639,243.78920763570787,123.81765474709768,338.36857545582825,719.2467635852479,2996.3385270143453,1579.3063439673085,26346.144882061722,13494.61586691331,286.51945964879167,616.452848924759,572.2668541238062,416.8995521647378,899.4823911624637,136.09316646560313,1339.1342448905511,293.4670086689959,122.6043250019003,340.94951743747373,747.0043127795519,2812.7987743232757,1579.8755433604254,26305.630331369597,13523.301962164374,276.3609624642116,628.009816258497,523.9761434228894,416.1804161086216,891.8289882231941,136.9977675885383,1325.703524216594,285.8848546839219,245.44189873044755,673.9708487541244,1463.1654136022762,5794.931854272942,3170.4385216050778,52675.03597500219,26949.485916434172,562.1322231804666,243.78920763570787,1236.7296006961376,1094.648185579109,831.1852686934288,1801.6853993354223,269.8243032756254,2669.6943928484666,570.0491511500296,0.41461381458721447
640,0.05,640,178.57059037470094,89.65716176983663,268.9856789714387,547.6718348202866,2255.8874899321063,1170.966955673014,20258.44062760991,9850.713452791628,229.80915115681765,444.5774126054678,419.21071454144044,294.4630028774732,750.6440237740532,94.13739508795503,1026.1747194335107,202.48331140583645,93.60887586428915,273.1251015571623,569.5838116946381,2181.398091172409,1155.4400166123992,20140.39020827791,9819.600082958874,228.45270653293238,437.3388388771658,384.17723575472354,296.8943852040574,754.1824093421707,93.22059011158832,1019.3224616432778,202.22897172864813,184.25970688242143,545.2244898826441,1119.470613936737,4437.3266452063235,2323.9769235753574,40382.120480173944,19700.25045781725,458.6966210344525,178.57059037470094,884.3999275509833,803.8898563169598,593.8219432900019,1501.3440253048789,188.68959770585224,2044.746292038542,407.90050400832985,0.07984399796160213
640,0.25,640,194.3844544392939,100.98704947332037,293.4779742838469,610.4086649367307,2478.498880282199,1290.7913818872503,22152.623457166002,10835.814812280461,252.37874269811488,485.73038136967165,459.0381125658275,322.7292780701032,820.9269847929127,105.32780543425704,1120.1571053144887,222.69527807099215,104.22080214503737,297.61248764083945,634.0088280871371,2387.1577095895864,1273.5271391282438,22060.703127357287,10796.632583688948,250.9050106462292,478.5188402009958,421.7642503181362,326.09969149272547,824.7099824985931,104.00021218133058,1109.9676167280354,221.11411220158354,205.78771717421571,593.4538448107626,1245.5396780652986,4862.35646488883,2567.3893078548786,44199.85158173595,21636.733867489776,503.6039468372526,194.3844544392939,966.900659707722,879.9299563787133,648.667779244729,1646.859717147071,210.2520097381069,2224.740448485419,446.27150231350356,0.10060605507217579
640,0.5,640,207.15503756513306,107.73685506826155,313.54097521683065,659.3373919398812,2664.239401930678,1391.499726442641,23686.668748894437,11651.992697815842,269.1046622333272,519.7028513721859,494.9892373045837,345.34447181949366,871.262106054626,115.2000007942436,1203.4807092671683,239.90421935123334,110.90693436183493,318.414138589714,682.8073678126115,2557.7132563238038,1376.2056285856975,23601.69483961771,11612.737857463379,267.3817411365235,511.5243014780213,455.4827769750694,349.4147352056137,874.4782628778538,114.11466867206443,1193.468841618443,238.23387092016034,218.97954572736472,633.4794352206987,1342.5574877897618,5219.904177828189,2771.7262973114803,47282.98330813793,23251.6861705582,536.7058516170564,207.15503756513306,1033.833908702617,949.2181439631929,693.5036044678351,1748.1596831115537,229.52784826696046,2391.483534678361,479.2291501926403,0.11575881213382483
640,0.75,640,221.96890148881766,114.93461041110125,338.2779952072301,722.860617531411,2903.7276783837997,1517.4872984628403,25587.76485982036,12654.893043230695,289.69577841391487,563.4782496897833,542.4269913887194,374.4736756833029,932.036664107214,127.1038283901681,1309.5779646424096,260.39740738585556,118.5298124253009,345.24884854964046,744.9412041981534,2770.514807355622,1509.492420219059,25510.696186478464,12636.148309147193,287.73705015921433,555.2686022813336,499.6297555925059,378.553092889612,933.8587126048163,127.2626072741102,1305.8126044481671,259.98529762261325,233.46281900128037,683.121855582387,1466.7878536727897,5678.541424387297,3027.492907280445,51114.102258194296,25255.27676158472,577.6110912006294,221.96890148881766,1120.5181182792371,1041.8768312564468,751.4115996687506,1867.3720933882837,253.29261101838745,2617.3390876664753,518.5066432935905,0.13188816448108154
640,0.95,640,247.19690021970854,128.35871622719378,383.89406911981257,852.7347395359808,3378.742468436293,1753.8760129999027,29162.80328876728,14496.44051271832,329.8247896957505,650.4156844016009,637.3648688708871,433.66776419540827,1050.0321208544817,147.82916529664084,1508.7407851286325,295.9315898629035,133.69785884505956,397.7835726639173,869.8282941313992,3171.684284466785,1771.4287187611844,29102.420857467732,14574.78204125469,327.8548234224735,650.0577986533852,586.7297263308558,434.4496746938904,1047.3548454772167,152.33355516628149,1532.3933329998817,300.7962792098623,260.87118656248816,775.1882150253814,1716.5913601283291,6577.616855381313,3507.1878924128805,58348.65392449175,28986.49190851183,658.0689202727642,247.19690021970854,1296.6462298019387,1231.0942176523208,868.5695921553595,2089.7898130763583,296.03634499966313,3078.8170167670237,586.4806454668212,0.15750901488182548
641,0.05,641,140.57198659134446,88.55134470416698,218.68026669038798,478.56930767040484,1874.301499797575,943.1255292865474,16866.14782871965,7720.286749377932,202.06459977019094,380.57768238796945,336.62923538017225,246.22648623603266,690.1797838867406,66.38972918021364,843.9923265846584,153.3919431436198,89.60605011927957,224.34322723478985,504.2305025306201,1788.7244333650776,940.5165846694911,16754.635757426513,7765.475398290133,200.30699020746835,379.56422078123876,308.830458831157,239.33104582792717,695.374422305636,67.72846427312169,844.6668451561773,154.64914364842525,178.36447646946246,441.2129190351919,985.0246873289716,3652.929555821146,1877.9146932105705,33586.712482530085,15578.653038498747,401.7984665417688,140.57198659134446,755.7498973132925,644.1284448886664,489.989336410757,1389.9403820943207,134.05135440656514,1692.6573504938262,309.44418767544096,0.014092411959197228
641,0.25,641,154.59666465626643,98.3536771496097,244.93754569208454,543.7371186073856,2096.066708975186,1061.5348235822546,18848.16706801377,8758.303693971155,225.69054274044453,421.00226096353373,374.7434662583504,276.8129138836574,764.4775861098456,74.12356244868313,931.6142623674247,169.13979943299248,99.52121723774975,249.10094296027137,570.8737848522035,2004.9128494370798,1051.812245319686,18815.884402441978,8788.825916270047,224.77493312707853,419.91850934970466,344.47418350583126,272.9938426446024,768.7957888353046,75.23909345598035,929.8558485129504,169.1591799738011,197.98846504907462,493.44054801663026,1115.3167376521758,4094.884630238343,2113.755013934671,37651.551511038044,17573.406717815342,450.46101278353757,154.59666465626643,840.030586429809,718.7570047640102,550.6086094258634,1536.704454277099,149.52139032587655,1862.6081187899026,338.5250422339995,0.028606756057884743
641,0.5,641,163.30440932030692,104.09185194263591,260.0845180826847,581.6399870787163,2223.443613751958,1130.6130259481527,20000.06573385462,9368.212180606975,239.57894819151485,444.5623988014319,396.94142623877343,294.6911998424058,808.3713275748828,79.15179727504332,983.2800893304164,179.15884812213875,105.28731655126519,263.77020205966926,609.7737276845218,2127.4069280923372,1117.2851955155047,20000.65216158533,9387.534680651224,238.84049307180473,443.28124385674874,365.10536731872463,292.20487738487395,811.7547455269025,80.10293531719456,980.2612425845856,178.53282037576008,209.4082210744004,523.7782620656753,1191.4614755852588,4347.885750389602,2250.100731735788,39998.11382944073,18752.944067415927,478.5213225841989,163.30440932030692,888.1339272864805,761.8638847731537,586.2583015765366,1622.3638798547836,159.42340147775792,1962.9365869119626,357.40782114331444,0.03817083687657465
641,0.75,641,171.44212149850674,109.66896607025122,273.8187050433829,619.1907230139805,2341.3492802277337,1194.6286647136726,21071.313762324808,9928.336375165707,252.78390672781447,466.76265245632214,417.565108226031,311.34344264626225,852.4322810243721,84.02057959095212,1031.6657623497324,188.7030841771916,110.91284553983749,277.33549676109806,648.3425472928654,2239.794561977026,1178.6241170803064,21096.95214504238,9937.1636059866,252.1011547876622,465.19425478010555,384.2086574553092,309.6613172491321,854.3498958842199,84.81456864452008,1027.7714194099817,187.60609062368866,220.47539865517513,551.3833141119923,1266.9176475147738,4582.0837142192195,2375.8141749171677,42174.912644602344,19841.24316532028,504.98295476070086,171.44212149850674,932.8899943165443,801.8390964616924,619.4770457962331,1706.7948106798544,168.90293630559307,2057.5589283210525,375.67483651934793,0.04741032396011091
641,0.95,641,182.91673067585495,118.8218818789689,293.85418747338787,684.4743057710593,2520.02809993246,1290.516545749826,22697.927271389264,10749.838959600136,273.8920384148076,501.3345210492084,448.7525653201138,337.0485825672848,928.3558600037833,91.14938983633833,1105.8011941957493,202.44520981139914,120.37447253918279,297.4994046771769,715.074930309095,2408.454054344691,1272.122163522209,22766.73110134206,10745.799272492688,273.4222206750061,499.2232277100308,413.0284500586625,335.71486725456504,926.2056459177419,91.76376487114437,1102.0504520445124,201.0008279040263,238.670398509151,591.7795158123733,1397.2418981713115,4939.52826664513,2563.059816030559,45492.3780449991,21441.056519296842,547.3912929776584,182.91673067585495,1002.0307723521248,862.6879048326715,670.5673723301692,1846.601659901135,182.61475193415112,2205.786935709292,402.36861083190894,0.06030916042269818
642,0.05,642,143.59628992247332,89.44285335044,221.44931464056154,485.2962829333087,1900.9013480834137,960.2210209049845,16970.034317567155,7865.226348465712,205.10444183782366,387.9348737580573,344.0326850480549,251.90306467054202,698.2735307587393,67.92703158867872,859.8520013612927,157.2609625810998,90.34583037864834,227.18671105701816,511.0429189192369,1816.4566996002718,957.3010214276931,16861.442418584487,7909.764545114406,203.44875409055462,386.8477484243051,315.3135748038045,245.37992201793594,703.9396762178046,69.11409640062682,860.2543763920013,158.41198342003486,180.02511198588033,447.0897649139216,998.5178678495278,3707.991552902654,1912.1071445181426,33799.1626362933,15863.28144503458,408.0873313249113,143.59628992247332,770.9839689138566,658.3650084670721,501.4354793208117,1406.2427143786729,137.06022066494265,1724.3484351854067,316.97783821747953,0.013250512622903547
642,0.25,642,157.41564721665105,99.13605757507868,247.38284129417622,549.3480023113065,2119.383713773497,1076.446967557912,18947.465227630295,8883.873139789379,228.28318493136285,427.261773385734,380.9881291374475,281.5572752716381,771.0660898441415,75.62107533496459,945.3515060297032,172.80784313217382,100.16944820845936,251.65433700682428,576.5768252030458,2028.3055966924157,1066.5745733654096,18916.317556974558,8913.575878628992,227.36294687733945,426.1031440788157,349.9779377902949,277.9234359986173,775.7843952096134,76.58117693786969,943.2450058405211,172.6831897670192,199.43371684043655,498.5569778483921,1126.6387798566673,4141.676624918979,2143.730423520577,37851.74612252586,17822.15172040022,455.6704866571313,157.41564721665105,852.6710735440839,730.5726500560509,560.1442488049296,1550.255160886902,152.40813719656512,1889.6026036876692,345.70039959774664,0.02821456223438279
642,0.5,642,166.03036708371724,104.86790156065756,262.3901322196117,587.1274451334488,2245.887082038949,1144.8111812094496,20099.581769275956,9485.64618430946,242.0443473584486,450.5350768775955,402.8026020238352,299.0975236109405,814.7706232024683,80.64499329101709,996.3320215018016,182.75289334792893,105.93243963877103,266.21256421366746,615.3547726170045,2149.405928321184,1131.4955422156715,20100.36668722924,9504.409108798776,241.2594609635679,449.1869883907351,370.2925987309525,296.67209388479597,818.5298438690592,81.44025411665564,992.9612142438112,181.97470163901963,210.8335648829393,528.5594871023368,1202.54823795645,4392.14044329091,2278.7614343143337,40197.25204588365,18987.134247042042,483.4021272535513,166.03036708371724,900.0319509684916,772.8754351132793,595.0642610578328,1635.6219405280187,162.27446403143432,1988.4750010806101,364.46519033394657,0.03805605148955828
642,0.75,642,174.1731879099806,110.53618998435411,276.1629927267352,625.4246457001747,2365.018332554314,1209.3273467391828,21179.430170804288,10046.447550132321,255.40059435279323,473.0692203127036,423.57743787979257,315.8519004436108,859.5783885546936,85.55639274147454,1045.2512439837367,192.34767774076806,111.6440973315307,279.8439659085766,654.6703966167962,2262.5623101600413,1193.53853611135,21204.98923917355,10055.176346275053,254.65589119538467,471.42738655019235,389.558938842544,314.10895117222515,861.8621954837838,86.19415336066345,1041.0399135405462,191.09838353471116,222.06476738714161,556.1983267055969,1279.4762262779027,4628.238895301392,2405.6305889322102,42390.72876205368,20077.849101739746,510.135319098703,174.1731879099806,945.3389569459046,813.11963968809,628.3980191099008,1721.525107954598,171.8106624619868,2084.211535640424,382.84500168540217,0.047553379237108576
642,0.95,642,185.9193576013883,120.0233592063127,296.71306329396873,693.5648143794533,2550.4914893144723,1308.7221407057586,22841.059151004923,10890.3237571105,277.3483606962821,509.48832258319663,456.2241570189358,342.78116145999945,938.2098145789462,92.89871509185187,1122.9718029279913,206.52393856009218,121.43398470173743,300.6114466712018,724.1947878004358,2436.8940190368653,1291.08823386525,22910.547650426106,10887.75611114256,276.8247837705333,507.3891016433613,419.71696371848213,341.12448807278054,936.4005365541836,93.36011046276289,1119.3336179783478,204.9623896922934,240.87796095046707,597.5947537334014,1415.3234167317619,4998.539845340579,2600.1360898592193,45779.337502506394,21723.46395195346,554.2295581780515,185.9193576013883,1018.0942188072172,876.837144833636,681.7524099619334,1866.3451908160828,185.89300688128404,2240.4987142283417,410.3852760381637,0.060803957798293964
643,0.05,643,128.66307868108476,84.58269243203841,206.7726163648149,449.6798480463599,1757.3583066543024,871.6362590065445,16376.86908112059,7161.445759807313,188.43919978566882,348.16344205655486,307.9530886031936,222.24500735994312,647.3828760894351,60.45983834340005,782.6483792107031,138.73229538739324,86.27206914176787,212.34135033689182,474.4882990865784,1669.717763257367,869.3355338676643,16258.256862966009,7204.89097481982,186.42500621777944,347.1886781132206,283.2660923106682,214.6669341471699,651.5849858221678,62.308054096037814,784.7756236897231,140.41493689737413,171.00030598306725,416.6991263146304,926.6480419238515,3416.8928899215366,1732.4387838263879,32597.03835856806,14476.779965737891,373.7597465719219,128.66307868108476,688.5177521462483,588.5067377217592,442.87824878360834,1302.563471655581,122.26479828529773,1570.0865192864399,281.3071457618293,0.014570001296456588
643,0.25,643,143.7068809394735,95.05602053752384,234.80174322684803,520.6497602501358,1998.4987733498754,1001.2575578540354,18417.105783944346,8283.875343482328,214.42761926461276,394.4449317768021,351.1896821601826,257.18977369328564,731.1349360136736,68.46805987690085,879.705378785937,155.4813648135226,96.76788674413012,238.68728961124117,547.0096157042144,1908.3780897518254,991.5622201092282,18384.31559699139,8315.20125292038,213.66235554863283,393.62434980376634,323.39842416749264,253.1827705751304,734.7047621890325,70.11161325983645,879.6044172765205,156.03192935201108,191.91032867854108,472.6890265729244,1068.3595678546108,3901.9646684195745,1991.1679691652175,36788.86762585691,16631.409790263282,427.907552122035,143.7068809394735,786.3631600712934,673.8215603847093,512.0183560902556,1468.008365330818,138.46567698096638,1760.7181263684852,312.1134113243779,0.028067423175131036
643,0.5,643,153.0282382366679,101.00505560700547,250.88798289532411,560.3596623754946,2134.2750370796157,1075.6723318372906,19591.816275256788,8937.72307995039,229.36438300630928,420.6165235440217,375.7671176026007,277.2139383533161,777.972873135815,73.63835826218974,935.9899285883959,166.0815594128124,102.70142318719184,254.16410435470382,587.760811104909,2040.9050424714105,1061.9754900395585,19595.34643288671,8957.951665830107,228.9437830435567,419.59544825428003,346.11575242083666,274.8939991113931,780.8147730280225,75.1167786585802,934.5584706452678,165.99437140302007,203.74063464054322,505.02133835816255,1148.1013944551669,4173.86356780657,2138.381700704895,39186.13308778786,17893.061220871445,458.389698686084,153.0282382366679,840.4560998830898,721.8033317174835,551.9218301257106,1559.7592364297552,148.76058828368753,1870.626220485841,331.95491917251667,0.03699129887195522
643,0.75,643,161.54914844580452,106.44817034872878,264.98361015461523,596.7399704205923,2253.614450934625,1141.2883406431367,20654.053227628836,9516.470896102823,242.68941651881016,443.5002540259076,397.27278498544024,294.73016241269653,820.8643836719959,78.54211678827483,985.7570115589631,175.94575778657344,108.17402601065159,267.99125218799156,625.1459734386328,2156.050165267033,1124.427080689906,20683.807989403766,9525.488773249785,242.39059587982848,442.2113684919385,365.94007089318404,293.5554203345509,822.5407790538569,79.85415528733783,983.3067277022395,175.35917125113122,214.5619443577884,533.4587113137397,1221.2574502968846,4412.259395304851,2267.30141642916,41346.65207092254,19014.940037111613,485.23992050523174,161.54914844580452,887.0639383599635,763.569042524309,586.978167435148,1642.5011622521401,158.4081577910797,1967.9230705968587,350.698878431948,0.045624835076471984
643,0.95,643,172.8522629730622,114.68309971926762,283.9914413156637,653.997498123664,2417.8465089205697,1230.4273695085221,22187.655059907218,10298.355144865629,261.71854734490904,474.5705440034451,426.13565878890245,318.3084813553441,887.5129514331438,85.34268053474223,1053.489425154237,189.27301119794583,116.6976092864638,286.93273246670776,683.8719100241206,2312.9715779948247,1209.990720955562,22258.139426428927,10291.739881503503,261.60363449748786,472.751689859857,392.5338825042772,318.13684248040374,885.9077985460809,86.44690019831397,1050.348955004413,188.2275240033873,231.03009934994333,571.8971670081273,1335.9227566230195,4741.877681033119,2440.9560642321903,44474.03943154412,20533.889858258823,523.4795163519129,172.8522629730622,949.6250122099208,819.7214368944071,634.247167390147,1766.482166924769,171.6187221052646,2101.681308826049,376.4585923978985,0.05767848256028073
644,0.05,644,184.88408830664883,100.17930744202243,271.60646407382455,497.57425046223193,2269.8394280378657,1162.5214711500944,19878.298437626076,9758.354164626406,232.76883318072342,438.157851908745,405.4689302965459,297.5919545822665,738.7390892782576,83.46103687780429,941.9539944599967,201.35909490175627,99.95647162516276,270.51355127196325,534.4143117711884,2163.3416174498425,1129.64687982264,19717.585177865178,9759.448273525919,234.59970749000786,439.95771440775627,366.25776678678585,300.6998619366941,761.9671059977181,86.42203434570554,946.0688343674838,200.81311519837317,200.7346324558324,546.8316250973304,1035.1274509915345,4453.783825452385,2271.934568500322,39602.81895599792,19569.82515324683,468.2339969864937,184.88408830664883,880.0683634682075,777.0414805374195,603.5690355687943,1484.476781116101,170.97845603402706,1906.6950012668979,406.1475139511772,0.07407877887207834
644,0.25,644,206.7177423363046,112.15629699397986,302.5099997011086,578.9608338889964,2559.3403553737835,1313.19069665103,22191.21446206984,10957.396295919996,259.71943402245006,489.6822333655892,452.7191824573691,332.3103855252447,821.7399509071204,94.6756898556109,1051.3008047027918,227.12718626312918,111.72364152371426,300.56436130181044,615.1437784058081,2419.94707441844,1276.2506792725212,22053.821386613818,10963.771591440094,261.2295514763183,492.72776019013384,410.8272221040951,336.42505821234573,844.2495784893335,97.67855230394191,1049.3213361848254,223.6781479797703,223.97232615873276,606.4475224428274,1195.3965903576875,4992.763347758282,2577.8467256555127,44249.43449412087,21949.386528631912,521.5777072228814,206.7177423363046,983.855264180941,866.2382367713702,671.0443390276632,1659.285136680435,193.31689765411312,2109.8932338091195,453.6524457079352,0.10398345934633824
644,0.5,644,225.62306879429673,122.25713018935892,330.1671558773637,631.563987221357,2830.5758402633087,1448.6150036901881,24116.958617300585,11999.724752398399,281.927916516179,534.6304006770681,496.19187328155965,363.383987660311,881.3773391693567,104.20049645784226,1135.2984062844612,250.2973106598953,121.42242696462495,327.6672774769338,670.0456032725019,2645.999664526662,1409.960530571419,23964.27609861456,12033.985097153594,283.9237122121368,541.3120868316979,450.25378869616804,367.8880884030439,907.7104540060348,108.11948446086814,1131.8606245213562,245.62781592807787,243.1570647450158,659.6346266522288,1302.1286255139491,5491.7967423559,2846.0393797202296,48095.778699040806,24050.392990012573,566.4247537721516,225.62306879429673,1075.5507099580057,948.5816243864207,733.06787709153,1783.7963205876213,212.79970816209203,2275.7418810283853,496.4278864659371,0.12640597777041937
644,0.75,644,248.06588511448828,135.8299557470832,365.8681373430337,698.1150761370989,3208.69182403492,1627.548519435742,26630.367273406857,13338.600304596519,311.54014624512956,596.8986806436142,557.284175689061,406.8035358168007,956.9085977404256,116.34360780536649,1245.807895467339,278.7983445149879,134.90196147010633,364.80487862479305,740.8104671731579,2944.390969717764,1595.4747504713866,26452.048984092515,13450.11990740021,314.5629478629496,614.1762058550041,505.119478417422,409.6128897476389,989.5861579054892,122.5366300620769,1246.5890582782329,274.70115337136997,268.8064759751238,728.6270895221686,1438.1849189210136,6175.803583908182,3201.9154636588178,53127.39722281987,26787.441664477476,626.7907987181085,248.06588511448828,1204.789555845424,1065.8302160310711,819.2435739444793,1938.9984281301547,238.15944660190272,2508.433261967088,548.8107215758566,0.1513374677009066
644,0.95,644,286.4870794857113,163.276920963782,433.04621334977867,843.2358778196688,3994.2259039596747,1975.7490935979663,31569.350810495467,15874.668975204182,371.286068602212,727.6361032019607,687.9084141478033,498.75471355902516,1110.9271060379033,139.24378426363845,1470.7354781852357,329.1736906457704,163.9634318327921,440.5158567418224,891.7095323463889,3530.8475230434196,1980.5800182888038,31340.89757429235,16232.74075322382,376.7849579875101,786.4304829345963,621.3978293660558,491.9127721713956,1153.2225512058099,152.28616094931726,1500.200548754835,330.7505381335234,320.72136272206166,859.6209496961361,1729.0587073776524,7572.634802707496,3900.8304141773683,63055.48339304283,32055.71913127927,749.5153046902784,286.4870794857113,1483.8584288061224,1322.5528322597515,999.3412078135395,2242.28655865688,287.37077135772046,3029.1004291043664,640.8749570582864,0.19381667099336297
645,0.05,645,180.97009400846144,94.34959791425955,276.68257022426906,567.9868886272022,2320.387712306246,1199.7571803255232,20931.36463692747,10067.66457650948,239.95269845869,456.8735421271388,424.62876459395505,302.0863449473861,788.9960203128428,96.32485751602617,1046.9667969951668,204.40315359876922,97.01810975887524,280.63043064295897,590.4519385168533,2236.310316582267,1186.5121011721376,20803.923049735873,10044.050060903937,237.5179325920702,449.92601680769724,389.2874339706212,302.7454410819944,793.208519488381,95.06414102220802,1037.713683407103,203.826974927116,192.08252740963013,559.5636154531113,1160.4979488979377,4550.111132660253,2387.1384448583995,41711.11850458267,20146.55305940061,477.716132062551,180.97009400846144,908.1686831795485,813.4137792062777,606.2294624162885,1583.9333981282834,192.86002898923013,2082.745270559684,410.79888705888146,0.094299874583496
645,0.25,645,195.58744312053443,104.107163762217,300.3708269802121,628.2496337011437,2530.8678687673396,1313.9405875717346,22778.43081285702,11023.322313983464,261.4748231489989,495.96043741102,462.6359330833352,329.43371937848633,856.8684396832002,107.21366411791132,1138.0094231798491,223.10347780300538,106.4989128248205,304.6098445204026,651.8088506353819,2433.3663615698915,1299.8966472874122,22667.847052844165,10988.748653963901,258.840049500885,488.15711792828495,424.67110302073536,330.92706014737433,860.0251153094396,105.62044633569373,1126.6837540585782,222.16431867698353,211.03849818614762,606.9252843977437,1281.1934609592538,4960.071041061491,2615.8564244930585,45431.10098799633,22024.548251946944,520.4524117733772,195.58744312053443,985.7629999978886,886.4100437876399,660.1591675936739,1719.008169317214,213.79087937692773,2260.9259746848543,447.23664990796277,0.11227262806349868
645,0.5,645,207.3074178649286,110.4699619761302,320.3665617248331,679.0399884681513,2711.8145936670426,1411.192055622404,24339.778515388793,11827.039314928777,279.06888723835755,529.4504925713547,496.7870760480992,352.40961504748304,912.373240392835,116.67508274730072,1218.9433567275198,238.78577857336364,112.94878405886226,325.66902426722635,702.1070338097345,2600.2892445162447,1400.0351754386459,24234.594456438048,11792.425258328552,276.0583705506819,520.4017487728241,456.165503999513,354.07726423515726,913.8190270435908,115.40663589563798,1209.337509538677,238.64652749692485,223.65248045828326,647.3478951999368,1381.4807764594254,5314.45674786565,2810.3080857670097,48574.63416136957,23616.06803095517,555.21149436031,207.3074178649286,1051.3879171068131,952.6901272671511,705.9860256856798,1826.1484483895692,232.24073125429675,2427.77101374999,478.1791410177839,0.12550005366067768
645,0.75,645,220.7274984156064,117.65958153920812,344.7526066510895,745.45281624167,2941.7816586468984,1531.0619602440152,26263.722663104432,12805.294978080105,301.17069678185686,572.121031839417,541.0387336318106,382.08885494687127,982.1931653254494,127.89621289370078,1320.0875760996607,257.2006132740945,120.58517844957466,352.536057564466,766.8230721410728,2806.0634730684915,1527.7028951945379,26166.480188286543,12790.062422445666,297.8004499694897,562.8847890145303,496.55815799467393,382.913885289256,980.4960488972872,127.88268536272531,1318.5364504312208,259.35380434788806,238.1422702977205,697.0055432212157,1510.9195546354974,5764.011471094731,3049.341587701366,52461.8912423007,25570.802479640908,599.1039460287711,220.7274984156064,1135.622365050685,1039.828220132009,765.3191659576793,1956.3750185168083,254.58840543027742,2649.9383721134836,514.6831137055666,0.13956086061578954
645,0.95,645,243.27586556978656,131.18127968915547,388.7351386609772,878.1485601890988,3384.878063455333,1751.0422431112925,29801.60667451038,14572.064224184882,343.346655816756,654.5324011543884,627.6936506679393,441.23622592313706,1116.3140707300895,147.13062204536664,1505.7799769015478,288.75103572896455,135.7191586898057,403.7629765586663,894.2231381096858,3185.570535970044,1771.6937653877117,29722.856391140063,14643.719979979192,339.8964947668379,651.9100820004983,574.4455011938996,437.40248590310364,1106.4382446121238,151.1872879205239,1533.37979760681,297.76499949981286,265.5893244632832,787.2211308921304,1765.5712281380102,6624.579599116485,3486.4779399243953,59642.163984828294,29145.360076537836,683.8226002383897,243.27586556978656,1302.0450538407313,1214.0622922495388,883.5169191109621,2195.7143723808467,294.0641094434508,3092.5938086858037,577.3189757989953,0.1616745999541881
646,0.05,646,150.59433051726194,90.63414467205222,225.91496296285584,496.67611692427704,1943.5826791843506,993.7507979700248,17032.885745959862,8206.724240594336,209.4577255051198,401.25825679962924,362.574753790073,263.3598946666036,700.7911519719012,71.48347897441052,898.3062171052634,167.00754958471393,91.26055640987316,232.14195545273253,521.867339441985,1866.533233601462,989.083678175441,16937.74579700621,8245.19487889031,208.40374792714908,399.87852618853236,330.9077661924099,258.7937754475722,709.0688543812396,72.22664695436094,898.8035182838594,167.95058029972702,182.28927000457264,457.8158369682502,1020.6918791086769,3806.553438763034,1976.060434846816,33947.34608779605,16527.499472066476,417.6056222678951,150.59433051726194,799.1111406904618,693.6441944249136,526.1409161458643,1409.7082021844105,143.85059617788787,1802.1243280422668,336.39271475880304,0.0059373499781790046
